state,state_name,age,population,state_total_population
VA,Virginia,79,40397,8535519
VA,Virginia,80,37031,8535519
VA,Virginia,81,34213,8535519
VA,Virginia,82,30587,8535519
VA,Virginia,83,27940,8535519
VA,Virginia,84,25560,8535519
VA,Virginia,85+,154485,8535519
WA,Washington,0,88095,7614893
WA,Washington,1,88292,7614893
WA,Washington,2,92153,7614893
WA,Washington,3,93588,7614893
WA,Washington,4,94348,7614893
WA,Washington,5,93691,7614893
WA,Washington,6,94015,7614893
WA,Washington,7,92998,7614893
WA,Washington,8,93926,7614893
WA,Washington,9,94147,7614893
WA,Washington,10,93421,7614893
WA,Washington,11,95294,7614893
WA,Washington,12,94405,7614893
WA,Washington,13,92372,7614893
WA,Washington,14,91502,7614893
WA,Washington,15,90978,7614893
WA,Washington,16,90157,7614893
WA,Washington,17,89679,7614893
WA,Washington,18,88906,7614893
WA,Washington,19,88339,7614893
WA,Washington,20,89802,7614893
WA,Washington,21,91793,7614893
WA,Washington,22,95255,7614893
WA,Washington,23,99670,7614893
WA,Washington,24,104743,7614893
WA,Washington,25,109693,7614893
WA,Washington,26,113228,7614893
WA,Washington,27,119950,7614893
WA,Washington,28,124594,7614893
WA,Washington,29,125131,7614893
WA,Washington,30,120390,7614893
WA,Washington,31,116027,7614893
WA,Washington,32,113501,7614893
WA,Washington,33,114537,7614893
WA,Washington,34,115024,7614893
WA,Washington,35,111478,7614893
WA,Washington,36,111229,7614893
WA,Washington,37,111002,7614893
WA,Washington,38,108237,7614893
WA,Washington,39,108164,7614893
WA,Washington,40,100271,7614893
WA,Washington,41,97271,7614893
WA,Washington,42,95340,7614893
WA,Washington,43,91944,7614893
WA,Washington,44,93205,7614893
WA,Washington,45,88883,7614893
WA,Washington,46,88322,7614893
WA,Washington,47,92015,7614893
WA,Washington,48,98115,7614893
WA,Washington,49,100218,7614893
WA,Washington,50,95182,7614893
WA,Washington,51,90595,7614893
WA,Washington,52,88429,7614893
WA,Washington,53,88540,7614893
WA,Washington,54,93478,7614893
WA,Washington,55,95971,7614893
WA,Washington,56,97661,7614893
WA,Washington,57,97385,7614893
WA,Washington,58,98487,7614893
WA,Washington,59,98924,7614893
WA,Washington,60,95709,7614893
WA,Washington,61,95847,7614893
WA,Washington,62,95120,7614893
WA,Washington,63,92426,7614893
WA,Washington,64,92078,7614893
WA,Washington,65,89034,7614893
WA,Washington,66,86383,7614893
WA,Washington,67,81844,7614893
WA,Washington,68,78574,7614893
WA,Washington,69,76130,7614893
WA,Washington,70,73232,7614893
WA,Washington,71,71438,7614893
WA,Washington,72,73672,7614893
WA,Washington,73,53061,7614893
WA,Washington,74,52156,7614893
WA,Washington,75,50260,7614893
WA,Washington,76,49187,7614893
WA,Washington,77,41444,7614893
WA,Washington,78,36656,7614893
WA,Washington,79,33387,7614893
WA,Washington,80,30473,7614893
WA,Washington,81,28545,7614893
WA,Washington,82,25356,7614893
WA,Washington,83,23145,7614893
WA,Washington,84,21168,7614893
WA,Washington,85+,134578,7614893
WV,West Virginia,0,17755,1792147
WV,West Virginia,1,17978,1792147
WV,West Virginia,2,18620,1792147
WV,West Virginia,3,19022,1792147
WV,West Virginia,4,19650,1792147
WV,West Virginia,5,19961,1792147
WV,West Virginia,6,20189,1792147
WV,West Virginia,7,20126,1792147
WV,West Virginia,8,20011,1792147
WV,West Virginia,9,19993,1792147
WV,West Virginia,10,20111,1792147
WV,West Virginia,11,20894,1792147
WV,West Virginia,12,20844,1792147
WV,West Virginia,13,20668,1792147
WV,West Virginia,14,20675,1792147
WV,West Virginia,15,21035,1792147
WV,West Virginia,16,20947,1792147
WV,West Virginia,17,21088,1792147
WV,West Virginia,18,21161,1792147
WV,West Virginia,19,21745,1792147
WV,West Virginia,20,21923,1792147
WV,West Virginia,21,22335,1792147
WV,West Virginia,22,22558,1792147
WV,West Virginia,23,22181,1792147
WV,West Virginia,24,21883,1792147
WV,West Virginia,25,21720,1792147
WV,West Virginia,26,21519,1792147
WV,West Virginia,27,22600,1792147
WV,West Virginia,28,23230,1792147
WV,West Virginia,29,22799,1792147
WV,West Virginia,30,21347,1792147
WV,West Virginia,31,20272,1792147
WV,West Virginia,32,20224,1792147
WV,West Virginia,33,20063,1792147
WV,West Virginia,34,20230,1792147
WV,West Virginia,35,19733,1792147
WV,West Virginia,36,21149,1792147
WV,West Virginia,37,21238,1792147
WV,West Virginia,38,21468,1792147
WV,West Virginia,39,22825,1792147
WV,West Virginia,40,21680,1792147
WV,West Virginia,41,21596,1792147
WV,West Virginia,42,21651,1792147
WV,West Virginia,43,20642,1792147
WV,West Virginia,44,21820,1792147
WV,West Virginia,45,21084,1792147
WV,West Virginia,46,21984,1792147
WV,West Virginia,47,22915,1792147
WV,West Virginia,48,24227,1792147
WV,West Virginia,49,23955,1792147
WV,West Virginia,50,22650,1792147
WV,West Virginia,51,22361,1792147
WV,West Virginia,52,22725,1792147
WV,West Virginia,53,22904,1792147
WV,West Virginia,54,24446,1792147
WV,West Virginia,55,24706,1792147
WV,West Virginia,56,24612,1792147
WV,West Virginia,57,24573,1792147
WV,West Virginia,58,25234,1792147
WV,West Virginia,59,25902,1792147
WV,West Virginia,60,26006,1792147
WV,West Virginia,61,26537,1792147
WV,West Virginia,62,26389,1792147
WV,West Virginia,63,25201,1792147
WV,West Virginia,64,25566,1792147
WV,West Virginia,65,24794,1792147
WV,West Virginia,66,24315,1792147
WV,West Virginia,67,23810,1792147
WV,West Virginia,68,23465,1792147
WV,West Virginia,69,22801,1792147
WV,West Virginia,70,22718,1792147
WV,West Virginia,71,21875,1792147
WV,West Virginia,72,22515,1792147
WV,West Virginia,73,15584,1792147
WV,West Virginia,74,15446,1792147
WV,West Virginia,75,14790,1792147
WV,West Virginia,76,15019,1792147
WV,West Virginia,77,12960,1792147
WV,West Virginia,78,12032,1792147
WV,West Virginia,79,10905,1792147
WV,West Virginia,80,10167,1792147
WV,West Virginia,81,9688,1792147
WV,West Virginia,82,8840,1792147
WV,West Virginia,83,7848,1792147
WV,West Virginia,84,7303,1792147
WV,West Virginia,85+,40136,1792147
WI,Wisconsin,0,63366,5822434
WI,Wisconsin,1,64258,5822434
WI,Wisconsin,2,66589,5822434
WI,Wisconsin,3,67711,5822434
WI,Wisconsin,4,68572,5822434
WI,Wisconsin,5,68237,5822434
WI,Wisconsin,6,68628,5822434
WI,Wisconsin,7,69102,5822434
WI,Wisconsin,8,69473,5822434
WI,Wisconsin,9,71800,5822434
WI,Wisconsin,10,71443,5822434
WI,Wisconsin,11,73463,5822434
WI,Wisconsin,12,74291,5822434
WI,Wisconsin,13,73861,5822434
WI,Wisconsin,14,73733,5822434
WI,Wisconsin,15,74505,5822434
WI,Wisconsin,16,73798,5822434
WI,Wisconsin,17,73767,5822434
WI,Wisconsin,18,75268,5822434
WI,Wisconsin,19,80230,5822434
WI,Wisconsin,20,79368,5822434
WI,Wisconsin,21,78967,5822434
WI,Wisconsin,22,79323,5822434
WI,Wisconsin,23,77311,5822434
WI,Wisconsin,24,75603,5822434
WI,Wisconsin,25,76880,5822434
WI,Wisconsin,26,77519,5822434
WI,Wisconsin,27,77243,5822434
WI,Wisconsin,28,74449,5822434
WI,Wisconsin,29,73553,5822434
WI,Wisconsin,30,71011,5822434
WI,Wisconsin,31,70365,5822434
WI,Wisconsin,32,71108,5822434
WI,Wisconsin,33,73093,5822434
WI,Wisconsin,34,76001,5822434
WI,Wisconsin,35,73311,5822434
WI,Wisconsin,36,74769,5822434
WI,Wisconsin,37,74909,5822434
WI,Wisconsin,38,74491,5822434
WI,Wisconsin,39,76021,5822434
WI,Wisconsin,40,71099,5822434
WI,Wisconsin,41,68939,5822434
WI,Wisconsin,42,67799,5822434
WI,Wisconsin,43,64903,5822434
WI,Wisconsin,44,66834,5822434
WI,Wisconsin,45,63701,5822434
WI,Wisconsin,46,64177,5822434
WI,Wisconsin,47,67524,5822434
WI,Wisconsin,48,73233,5822434
WI,Wisconsin,49,74349,5822434
WI,Wisconsin,50,71532,5822434
WI,Wisconsin,51,71284,5822434
WI,Wisconsin,52,73340,5822434
WI,Wisconsin,53,75736,5822434
WI,Wisconsin,54,80333,5822434
WI,Wisconsin,55,82542,5822434
WI,Wisconsin,56,83360,5822434
WI,Wisconsin,57,84079,5822434
WI,Wisconsin,58,86440,5822434
WI,Wisconsin,59,85819,5822434
WI,Wisconsin,60,83435,5822434
WI,Wisconsin,61,82429,5822434
WI,Wisconsin,62,80863,5822434
WI,Wisconsin,63,77233,5822434
WI,Wisconsin,64,76818,5822434
WI,Wisconsin,65,73725,5822434
WI,Wisconsin,66,70136,5822434
WI,Wisconsin,67,68089,5822434
WI,Wisconsin,68,64851,5822434
WI,Wisconsin,69,61815,5822434
WI,Wisconsin,70,59125,5822434
WI,Wisconsin,71,56817,5822434
WI,Wisconsin,72,57839,5822434
WI,Wisconsin,73,41579,5822434
WI,Wisconsin,74,40772,5822434
WI,Wisconsin,75,39584,5822434
WI,Wisconsin,76,40694,5822434
WI,Wisconsin,77,35102,5822434
WI,Wisconsin,78,31270,5822434
WI,Wisconsin,79,28638,5822434
WI,Wisconsin,80,27324,5822434
WI,Wisconsin,81,25807,5822434
WI,Wisconsin,82,23493,5822434
WI,Wisconsin,83,21955,5822434
WI,Wisconsin,84,20319,5822434
WI,Wisconsin,85+,128309,5822434
WY,Wyoming,0,6572,578759
WY,Wyoming,1,6702,578759
WY,Wyoming,2,7075,578759
WY,Wyoming,3,7248,578759
WY,Wyoming,4,7334,578759
WY,Wyoming,5,7352,578759
WY,Wyoming,6,7380,578759
WY,Wyoming,7,7362,578759
WY,Wyoming,8,7443,578759
WY,Wyoming,9,7759,578759
WY,Wyoming,10,7801,578759
WY,Wyoming,11,8010,578759
WY,Wyoming,12,8023,578759
WY,Wyoming,13,7821,578759
WY,Wyoming,14,7783,578759
WY,Wyoming,15,7455,578759
WY,Wyoming,16,7412,578759
WY,Wyoming,17,7202,578759
WY,Wyoming,18,6960,578759
WY,Wyoming,19,7478,578759
WY,Wyoming,20,7542,578759
WY,Wyoming,21,7789,578759
WY,Wyoming,22,7889,578759
WY,Wyoming,23,7634,578759
WY,Wyoming,24,7229,578759
WY,Wyoming,25,7207,578759
WY,Wyoming,26,7373,578759
WY,Wyoming,27,7727,578759
WY,Wyoming,28,7799,578759
WY,Wyoming,29,7935,578759
WY,Wyoming,30,7587,578759
WY,Wyoming,31,7382,578759
WY,Wyoming,32,7602,578759
WY,Wyoming,33,7858,578759
WY,Wyoming,34,7963,578759
WY,Wyoming,35,7928,578759
WY,Wyoming,36,8066,578759
WY,Wyoming,37,7958,578759
WY,Wyoming,38,7712,578759
WY,Wyoming,39,8084,578759
WY,Wyoming,40,7400,578759
WY,Wyoming,41,7103,578759
WY,Wyoming,42,6817,578759
WY,Wyoming,43,6569,578759
WY,Wyoming,44,6648,578759
WY,Wyoming,45,6371,578759
WY,Wyoming,46,6210,578759
WY,Wyoming,47,6345,578759
WY,Wyoming,48,6691,578759
WY,Wyoming,49,6835,578759
WY,Wyoming,50,6252,578759
WY,Wyoming,51,6089,578759
WY,Wyoming,52,6066,578759
WY,Wyoming,53,6256,578759
WY,Wyoming,54,6738,578759
WY,Wyoming,55,7089,578759
WY,Wyoming,56,7412,578759
WY,Wyoming,57,7435,578759
WY,Wyoming,58,8073,578759
WY,Wyoming,59,8259,578759
WY,Wyoming,60,8041,578759
WY,Wyoming,61,8047,578759
WY,Wyoming,62,8240,578759
WY,Wyoming,63,8120,578759
WY,Wyoming,64,8038,578759
WY,Wyoming,65,7681,578759
WY,Wyoming,66,7396,578759
WY,Wyoming,67,6844,578759
WY,Wyoming,68,6564,578759
WY,Wyoming,69,6317,578759
WY,Wyoming,70,5894,578759
WY,Wyoming,71,5821,578759
WY,Wyoming,72,5883,578759
WY,Wyoming,73,4081,578759
WY,Wyoming,74,4109,578759
WY,Wyoming,75,3946,578759
WY,Wyoming,76,3949,578759
WY,Wyoming,77,3370,578759
WY,Wyoming,78,2920,578759
WY,Wyoming,79,2764,578759
WY,Wyoming,80,2552,578759
WY,Wyoming,81,2307,578759
WY,Wyoming,82,2135,578759
WY,Wyoming,83,1898,578759
WY,Wyoming,84,1757,578759
WY,Wyoming,85+,10991,578759
